Node Count,Area,Aspect Ratio,Convex Hull Area Ratio,Std Dev X,Std Dev Y,Avg Dist from Centroid,Max Dist from Centroid,Density,Min NN Dist,Max NN Dist,Avg Pairwise Dist,MST Length,MST Diameter,Silhouette Score,Entropy of Distances,Variance of Pairwise Distances,Skewness of Pairwise Distances,MST/TSP Ratio,Avg Depot Dist,Max Depot Dist,k_true,instance_id
500,0.32396565972644026,2.3933535227214504,0.7739458347938157,0.22378752154982476,0.0745214603983252,17.27083242307949,58.94515317411889,1543.373456378694,0.03837231898272535,13.59741642065998,23.82354141820036,565.5428459591728,198.37842930954335,0.5802418318729993,11.502183540453302,275.0475547769198,1.0334287246106788,1.353090886730287,43.14168214644319,62.13382559731143,13,500_0
500,0.3407325508317342,2.3409941863651844,0.7654531196202339,0.23809259227230975,0.07457250800716654,18.078887324204203,60.453358963944844,1467.4265748297048,0.017909527171420494,9.225604717124773,24.835507213379127,565.9758297796891,147.45063027657457,0.6104737908881082,11.486884556509494,318.93774538403846,1.021497017091359,1.3772885341024443,20.519009823084836,58.7415954333985,11,500_1
500,0.34181270567596933,2.235496192422596,0.7368229413099037,0.23221013925358877,0.07036909558129477,17.303031964154655,61.58693029320202,1462.7893922526935,0.008509210373978615,11.157914726220092,23.918638844891706,548.437312661792,161.9994597813009,0.6066933976958568,11.482155489926233,309.6750865232443,1.1660742780871554,1.4779047188497942,17.197775713645978,65.3583121040114,12,500_2
500,0.3441876211156103,1.8851065848974242,0.6738361263798287,0.22308939356344798,0.07737198828216521,17.277469615782408,58.90007424259724,1452.6960568173756,0.0540231090608065,12.315312912501648,23.73370610478271,586.9916765281355,167.38566059116275,0.5878875744735712,11.491546500058643,285.4418415340558,1.015058549590455,1.3582313083687694,17.31935400690864,63.96811756149703,8,500_3
500,0.3548657579153037,2.2465378228413004,0.7649859397757703,0.2347444677218546,0.0751304155546252,17.874717150911053,61.04028800596808,1408.983506713363,0.032355020547679546,7.157375641147492,24.47940435954393,577.0437952540589,185.5006232052198,0.5995221414779138,11.48601427964988,316.1994273966308,1.1036847860247012,1.5047318076465375,21.02512519799994,62.122577696277894,14,500_4
500,0.31394041250008914,2.687589988584414,0.8137846719779517,0.23310789430789358,0.07652377088901358,17.814727910605843,61.17157589863137,1592.6589253616976,0.01745636907220793,8.488600442788483,24.44540595592628,566.7925300040604,166.40900171818384,0.609749896055669,11.487324936151845,312.3965978962324,1.0814948042907246,1.4085895254202132,18.277178224578055,71.86083196495643,9,500_5
500,0.32153583598651025,2.719523555146209,0.8317901442374884,0.24372827488473345,0.07135391115641333,18.460988108610938,60.02076734350189,1555.0366212398703,0.010882229800435373,9.660465783950082,25.256974702738855,566.7954882508161,158.4909652940526,0.6055701826077743,11.488798464889943,324.5676283298776,0.9696542115413035,1.3577776124604257,19.66189619778382,62.54379182597292,11,500_6
500,0.3347459083628518,2.459613870868185,0.8077702026604532,0.22521099677329073,0.07057677128514042,16.762237432055045,61.345460576934414,1493.6702361661703,0.015184819648754374,9.16464442558382,23.258979172660364,542.9847172916362,189.6382924586208,0.6132806953885113,11.480936052897142,296.45866151713204,1.2093639792088964,1.504795782865577,18.097375814079548,75.09243684450674,10,500_7
500,0.36573577158019205,1.9917869972282325,0.6967645998513136,0.2390293592392107,0.07497773074450617,18.103144878013406,60.13392671875014,1367.1071818862783,0.018131896751303805,12.676310253192536,25.027348526046584,564.8741509499253,182.58325697644383,0.5735015837769721,11.494477427184774,317.25819091634185,1.094237094179356,1.4065435002334759,58.184788884715694,85.12768698368392,12,500_8
500,0.36025732246903225,1.957452455006801,0.6826167617283598,0.2266008243008544,0.07273093166136665,17.00866977892613,61.56078058743093,1387.8968415499176,0.018435205113038894,11.777452081062348,23.451815579371235,567.2848434759005,187.3514620257238,0.6143035340345396,11.475031605300176,304.04058595345225,1.1105472775553709,1.3598367821533426,16.547213643558177,68.38829982004205,12,500_9
500,0.352331396945557,2.256258834768543,0.7608343215902863,0.24443272802695254,0.0777581129593201,18.686124259919243,59.60003412863153,1419.1184899631896,0.025502855101830743,13.439055626375936,25.60989449066397,583.6013473119408,179.07341987886153,0.6042842929801688,11.487233220559027,334.9792851227828,0.9359307396333745,1.4523245660057122,25.083775804256554,54.19146904319463,13,500_10
500,0.32452599832764933,2.2886220006254665,0.7035449605070656,0.2286917974026395,0.06804365140573644,16.894371114182928,61.51822944229699,1540.7086106401493,0.023412339613772943,13.375720258878053,23.42277534594425,570.0392825597431,221.98246804545153,0.5929337673911725,11.48180325142898,302.39863559931877,1.2703674441280544,1.3713976530126983,52.13170239526321,74.0047166234795,10,500_11
500,0.36037276940340923,1.9994211956494747,0.702398082277075,0.24265601408854628,0.08058218586435313,18.609268083080323,59.46493229387276,1387.452222951643,0.019992213347710088,11.379257919524049,25.546334178888277,579.4066784360106,206.61991589922357,0.6101573562240723,11.487533195973333,336.91106984847085,1.002737377110365,1.4050993189119383,21.930580210669447,77.66804205374662,7,500_12
500,0.3692449895261354,1.9334356756157205,0.6886919201389874,0.22352548547365064,0.07688048983098687,17.136873458269516,60.796495220700685,1354.1145152481743,0.03205963338133876,10.757524111846918,23.66424020993357,605.2984170960881,200.70475774594104,0.5689747575119184,11.490128997910588,289.7789121499586,1.1268295314761034,1.3610463576991385,29.587225180552892,53.31129620384821,8,500_13
500,0.33550444121013573,2.303443832661735,0.7479881480559605,0.24397766362772874,0.07794007096740904,18.560902554230978,59.41442075802149,1490.2932378377552,0.017541902238426957,8.996801374970902,25.450055558125154,593.7411417399659,186.72783871150511,0.6070761081359283,11.483650475359356,340.4097000286786,0.9947340878363748,1.4453029697451552,25.78600613689371,83.21343927503804,10,500_14
500,0.34899295004391945,2.3264958394441297,0.7733929837888894,0.2498088765138987,0.07527237790614127,18.92676265087673,59.15448781591872,1432.6936975004135,0.017218129279256374,9.998085877683703,26.076482678858522,600.1779806223117,213.89004472352562,0.5975747730020152,11.495132002135202,338.7578759707117,0.9727390128686633,1.3608207497934943,35.048300479738245,55.70907428092522,17,500_15
500,0.35755661521647625,1.961001263723385,0.6828803784824098,0.2275200807845354,0.07069756337718569,16.807609355492747,61.59777347832189,1398.379945221497,0.02849231209994236,17.99230242509889,23.249692398817196,576.9671869591875,188.23555170908833,0.6224972032405418,11.469577064096375,312.00003701946866,1.2272509557776272,1.3716387349628265,17.831686611104473,74.51038794610382,10,500_16
500,0.3238714614854097,2.2742062714195335,0.724629836739991,0.2353869684199468,0.06678196536304032,17.51371273416352,61.44647263577465,1543.82234762764,0.019114441651419838,9.71808503859566,23.936015825192808,549.8683024719551,181.90875631811053,0.6106544665292072,11.473679944395775,317.77140519741766,1.1069132404603927,1.4004331847369194,24.051351746586953,59.77230021321818,13,500_17
500,0.3671283205060218,2.001022736274265,0.7018687398985896,0.2270010803116369,0.08241685130124875,17.4153683903599,62.16110910725759,1361.9216281403678,0.09102056708115372,10.641915948258672,24.07546314338769,605.2972810743972,201.4892711714736,0.604081763088486,11.48136000919058,313.89787158615127,1.1522801469706616,1.3110674358947116,20.548096128045298,79.54966350180452,11,500_18
500,0.34687270702128653,2.015604819496707,0.6755021154476554,0.2316630386792144,0.07028006185314001,17.181320629639867,61.16272148802858,1441.4509699931984,0.021715065531452415,11.058064922664485,23.67427832893394,575.9385026112828,167.65877292484046,0.6039832648482113,11.470973927714768,317.4909878515531,1.1615384919497653,1.3839133552815825,17.955634934024772,74.04760293046208,12,500_19
500,0.32980212087788385,2.460768733378378,0.7836860864508881,0.23104794536307285,0.07641937683505161,17.268744098299504,62.23579968877698,1516.0605961813553,0.018498774521828208,8.951877901608219,23.887409223711337,596.5006876989687,163.4503799231063,0.608161734613429,11.471633074074708,325.39567308321983,1.1980249287712328,1.4034608479797783,19.572998479098178,77.8506936665146,9,500_20
500,0.36290491656963647,1.9215470982214518,0.6756700951093962,0.23903455614343855,0.07768191073205451,18.30494431235416,60.313230337417835,1377.771358752195,0.029548539784685413,12.590591315166494,25.001958096867156,579.9333821211513,192.38928577400878,0.6005529761325836,11.481639182532552,328.5679001361277,0.9945187664350157,1.3652907681161526,21.03493176744254,74.74605788352252,11,500_21
500,0.34344445789894096,2.272920515665868,0.7664872840698784,0.23813058254843297,0.07572502761922005,18.004004234641435,60.99725462868259,1455.8394770985815,0.03516107249486355,7.323511512576644,24.7373414193976,564.4548115622817,198.1295502042406,0.6142784544087804,11.478001430090881,328.2645962758183,1.013792412603735,1.4408791982464888,32.115407056681164,54.263941055626866,14,500_22
500,0.3735942996271617,1.9993673078597887,0.7125289473370005,0.2454484902731822,0.07988716858656347,18.590463624678517,61.00553664151912,1338.3501849439037,0.023094846666560497,9.196539544467088,25.594818233515714,577.2916214437855,163.44324240939835,0.5860224082191109,11.480637024103938,351.01596359750255,1.0651904076592367,1.4217357260638175,42.85877269261332,66.1838697189756,15,500_23
500,0.36640070280645676,1.9784325428109608,0.6931563861548565,0.2389112909399449,0.08485336337705784,18.340125721002224,62.849589146646544,1364.626203416739,0.02575443593142642,12.624779391885568,25.00664523730812,585.6105021239788,195.1306406617543,0.6169012104848368,11.464935842763987,356.26596947093947,1.0492840608564258,1.4317247805650652,23.308581857607216,64.75207080349936,11,500_24
500,0.3587836592748232,1.9889777713442411,0.6613396175286292,0.22819576965537594,0.08068729498544651,17.693279891639015,62.01273711498763,1393.5974704383264,0.03256611307426074,7.191523763282144,24.423879389998625,604.8136126273943,168.91950781674126,0.5689077075225683,11.497061881974858,297.80280949405085,1.0835040576368713,1.3962257896566546,21.741652918495536,61.27665934319765,4,500_25
500,0.36856898336778626,1.953363659927022,0.6934947809370673,0.24525100137469288,0.07919568367490178,18.822250673171318,60.254001484417174,1356.5981473298903,0.020246420966964825,15.83668542869434,25.613559270631487,584.7731857362737,202.4258375261245,0.6014819382124886,11.481590551062482,345.8796088146967,0.9955899102379285,1.4156342842579583,18.15335108473629,68.40803496715476,7,500_26
500,0.3387199889853346,2.273804096316441,0.7219127570807863,0.24429581878278944,0.07272249799786538,18.118045906026826,60.436559002600674,1476.1455369014204,0.034371566807570024,12.912626249284786,24.959205983362903,564.0640099071082,176.70101169613773,0.6316604960988516,11.470806145340482,348.186080637701,1.0564017537218113,1.4524201100259757,17.728562929038027,62.7794097120696,10,500_27
500,0.3344257422453936,2.431427192267468,0.7956274861980115,0.2257004897762396,0.07797312009567484,17.113123149440902,61.29482965637394,1495.1002175936324,0.04098509898412878,8.648699791200473,23.658552645043013,574.8882249297981,189.2554119969264,0.598726148004029,11.476651601996107,307.815291857456,1.1407564747984,1.410730762168803,18.597350761403984,60.91437953579759,10,500_28
500,0.35898797764457585,1.965564687766575,0.6952968316558599,0.23431140946330495,0.0824002684496588,17.82707932370059,61.57651008890663,1392.804303031664,0.06162366138419691,11.19187901730744,24.411143206050657,594.2780855250129,167.3347080329857,0.6208412812861368,11.461482472677957,344.87490836098164,1.0561431987258136,1.3777798869685514,19.478025453824724,60.64247319856977,8,500_29
500,0.36013354083807875,1.9740439293827852,0.6844208020665651,0.23832664616206098,0.0818519984255561,18.376153077847402,59.86018317673609,1388.3738760806154,0.009540539465283288,11.214286738763914,25.154563366827677,614.5719133028737,180.8390641511956,0.5969866547194695,11.482214127117855,332.7865429229148,1.0029376299961092,1.40733449551952,20.58799194726635,76.60010687402533,11,500_30
500,0.3597196449490274,1.9998641570502071,0.6971715963505257,0.23648393400699994,0.08227212537463392,18.0213685394044,60.65990836651391,1389.9713485785587,0.022348696701822008,10.377349741078493,24.847540554834385,570.8649374276108,144.79633484601064,0.6030078410279717,11.476628392732481,337.2880753196818,1.0687668636002714,1.4870308804488266,18.328516741994136,73.20515731891855,14,500_31
500,0.33548092778311817,2.3477148147920484,0.7418857846999791,0.2272506888229107,0.07601234977048296,17.664955031581393,61.04238445000414,1490.3976905752454,0.029688172109934102,9.951134052553206,24.146410493818333,563.6756795172977,154.0061011262891,0.5648809827979269,11.498514695280205,287.0652693853348,1.0541213444322963,1.4243642651564885,51.0678885895775,71.88449129481671,12,500_32
500,0.3276101247680353,2.414550910528138,0.7664092286519502,0.2458157824318955,0.07141734231599256,18.336449329801777,58.66678106302865,1526.2043575546559,0.025854514833886382,10.363154618358873,25.263909110940656,554.4760670805528,192.4000391832352,0.6191217085425498,11.480915370212882,338.8023035600244,0.9931681176364872,1.3838704709987153,39.40007692380174,63.237440073318794,17,500_33
500,0.3878393605078902,1.8283464667712916,0.6703722977506387,0.24160939994808184,0.07606618687337828,18.17994939553027,66.59131697147176,1289.193544835757,0.038221638046072655,13.12937121122718,24.798420814033218,592.8040981245005,236.82633518955157,0.6099475106561133,11.465202814007116,350.09064325783066,1.0689779787828229,1.3455363228006978,27.370221709698995,62.911714354219306,9,500_34
500,0.3516282712004674,2.247586783006317,0.754850784571126,0.25393849502632354,0.07351966236932544,18.56543454759833,60.602802338585384,1421.956199064961,0.04622717830918752,10.657397224038549,25.510557419333516,561.3906990427197,181.12829219699194,0.6523173125639111,11.454075150065602,390.77819479716857,1.0880518516697557,1.4446837779148058,23.472604882212824,58.89269510283297,10,500_35
500,0.36510014415768455,1.968999654833014,0.6996002826268157,0.23796361302331123,0.07741556211479918,18.103574567389945,60.058095571286685,1369.4872708241194,0.041545437287233644,10.628304394793396,24.984944459875976,629.8550570402538,177.40292674465564,0.5920139967271127,11.49051809375983,321.37074020802925,1.068034308558859,1.31914820888037,38.97117362667722,61.07936480614205,15,500_36
500,0.3626658497769824,1.9991363217693432,0.6914136709532017,0.2407326368754628,0.0821361112015664,18.340167685810567,60.98314390016723,1378.6795759994216,0.008645803452110263,7.501556461778272,25.19979966844321,591.074085352186,191.97962780080846,0.6158813341644186,11.475365277295872,347.6104864462965,1.0462787374356968,1.4383934578644215,19.733102103452918,69.79309995476181,13,500_37
500,0.3599538665951942,1.925726345294016,0.6844164527672693,0.22787665958585052,0.07700277129786008,17.294757483108157,61.39012586138149,1389.066895514981,0.009566563853270817,9.893795472735743,23.732309219287764,568.2831644155858,231.03005505512434,0.6154157076402108,11.47244762041486,314.55765619072537,1.1075599219378036,1.4003992729110697,33.035649791502664,62.353790781609696,13,500_38
500,0.3712747179997744,1.9800771631993377,0.705227916670524,0.2530018677375579,0.07812901501260708,19.334181956325548,61.00235212427129,1346.711682103557,0.019545505664990883,11.311041069311578,26.42178142255842,594.1877623902146,224.39332870761856,0.5968024125171,11.48827601907486,354.1616837271995,0.9311966535989311,1.3635074030652048,26.31337653072913,57.987708291539576,12,500_39
500,0.35026942914596054,2.245331864414873,0.7628377059058091,0.23014226213537523,0.07519082945614969,17.56268260532313,60.469654270032244,1427.4725636751054,0.005524151914752729,11.34706195427089,24.130888881431083,581.6960853772238,187.48798793250654,0.6210894025516032,11.48604563614104,303.4386823305878,1.036639324714355,1.3689423462314203,33.45891149473148,54.1740852272361,17,500_40
500,0.36409123935518706,1.9532908315719655,0.6795272145761306,0.23039811868098772,0.07841753091246452,17.73644210347325,60.56565022806473,1373.2821500608202,0.025812701095196577,11.926667849209595,24.366787568269903,580.7746300429269,222.7942472197866,0.5760367292571277,11.488801885632926,305.8022272279935,1.0624445713401445,1.4715635643069802,25.458341405767047,83.33661250991285,7,500_41
500,0.3517876012408001,1.9490520549224477,0.6611165323246023,0.22611880751157154,0.08180855897856948,17.689718744073513,60.59287893540465,1421.3121731307065,0.041757218198944415,11.541167495369331,24.30580618545122,610.9279743238512,215.312270714868,0.572701313015893,11.4983593759171,294.52409621831424,1.0974669338527745,1.3736169632350883,19.219475489445685,71.6598813056174,13,500_42
500,0.3627580697142944,2.001196899096198,0.6937825843850622,0.22867522723834705,0.08014522218794765,17.65650364126584,61.75675307304077,1378.3290896706897,0.04716834110466141,10.377421356688178,24.273308731386216,583.919527090578,203.38437280581786,0.5892429933170347,11.486656563335696,306.03964406615495,1.054518282608701,1.4204271729187656,56.61393294608399,80.79130735356829,10,500_43
500,0.3506451700074745,2.235249164990748,0.767013511644878,0.23082594160356057,0.07894075880094126,17.644876497762795,61.027861171274175,1425.942926832107,0.038016338320719906,8.815532870481377,24.29573670245602,570.9893741137944,176.72361149262397,0.6025926780703933,11.484744937546807,314.06001068498375,1.135603000090164,1.42806120146082,27.72893832626502,51.85965926188733,9,500_44
500,0.31793693356261915,2.3233235793675497,0.7099582265590668,0.2282078147682938,0.07273848446170382,17.2788344535706,60.90069703349689,1572.6389331282983,0.03256462226747298,5.9326035057089515,23.824097491731074,552.4662680437212,166.60972681320158,0.5984305379561299,11.487478242165873,296.7869298157522,1.0893889260965848,1.3665698832729674,42.07685690513043,64.79126974696821,13,500_45
500,0.3695467595836065,1.9598840682859233,0.6931859971078899,0.22433658890421637,0.07642864215918205,17.014475760924878,62.0217736962614,1353.0087520274406,0.012445073918990367,11.843731135583237,23.54406987971052,584.622606981822,188.8279747855886,0.6005010316701612,11.483616551952021,298.7394229540056,1.1884043389246797,1.3690065325417637,23.737915102388424,63.52114307236881,9,500_46
500,0.36061329599253794,1.9576925549468458,0.6865053575476538,0.24555413159342707,0.08221769725445628,18.699840652870204,59.786894026850874,1386.5268018579834,0.03095055411582959,10.870493570358033,25.61330597824254,574.2952424983049,189.19219960583843,0.6138970874707002,11.471557278621715,360.02696500450105,0.9796177333042194,1.4872774217650908,18.07073329019175,69.00132825543834,14,500_47
500,0.3620401122285635,2.065350726417112,0.7018591623923264,0.23913605402472324,0.0750928957987274,18.010985256033667,60.6130001567891,1381.0624378669386,0.03228883723962633,12.225214551453456,24.84367071888986,581.688350966524,206.28246752043916,0.5874376442293872,11.483361076599023,327.60247554346387,1.0737345388705375,1.4685733096914473,23.487401730486184,82.01676076771113,9,500_48
500,0.37593329001632614,1.9432067127407162,0.7046247384765019,0.23088194763280995,0.07420310166385424,17.370280478222128,61.6916241265309,1330.0232069851697,0.044824206318535835,11.988163218828014,23.769613958094563,570.9035179990514,198.44231307172987,0.6020741016915591,11.467595482421332,321.80494883069184,1.138005931086528,1.5003531561512942,20.759204750939322,79.94076146267629,6,500_49
500,0.3356571589465662,2.2306233106259,0.7419353520031496,0.23222407080641208,0.07595316571792961,17.627847795689473,59.49663693639988,1489.615182256833,0.03242311076307263,9.066361104242327,24.276264878786332,586.0445471211053,202.3999196941618,0.6042241667851121,11.48249114089927,312.6991643038269,1.053843282564772,1.405450790992949,24.539141319427983,81.99418801206457,13,500_50
500,0.34200685352532373,2.299195212606759,0.7521806630924488,0.23884343330724883,0.0743183094181773,18.079504030226328,60.33967237099476,1461.959007096265,0.023442246555333956,8.388105348281186,24.90452667293184,568.2175861823986,199.51107562346448,0.5870036243165262,11.488460754781821,319.76708714602216,1.0401862570471971,1.408938671386045,32.89015769107626,84.62468315662251,11,500_51
500,0.35595561777260226,1.9265084123847935,0.6670160005959049,0.21784358729278544,0.07285916528411245,16.65563903705796,61.35377415441364,1404.6695010146425,0.04722782771074231,11.729894288786014,22.908184519442532,570.853568891533,171.73867174949618,0.5682708797110906,11.488443590958985,274.80055143492956,1.1510493540735043,1.4248260390979364,21.521602608014042,64.7415269985203,12,500_52
500,0.36499224961010845,2.007214873721726,0.6868487526410638,0.23243635101552504,0.07982879694538401,17.985033058929538,61.922394565510764,1369.8921019120526,0.0811492694731337,11.506843488087272,24.701349583328444,601.2758880577712,180.04979644094445,0.5876629456652719,11.494578644631185,308.11312748542184,1.0789562300437825,1.3688119787249673,20.680446472586212,78.22503522416336,11,500_53
